sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_74	0	33443.05	61.945408775321745	33321.63922979276	33564.460770207246	1	0.9963696262689186	1.0036303737310814
LivMet_74	0.2	33113.733895848345	68.26192088996481	32979.942989388495	33247.524802308195	0.9901529285112555	0.9861523691585693	0.9941534878639416
LivMet_74	0.4	32727.667883826096	76.11171157774142	32578.491670332023	32876.84409732017	0.97860894517175	0.9741483408460658	0.9830695494974343
LivMet_74	0.6000000000000001	32270.544853921318	86.14499476897852	32101.70376672573	32439.385941116907	0.9649402448018741	0.9598916297026057	0.9699888599011425
LivMet_74	0.8	31723.68369022419	99.38086933968367	31528.900765566126	31918.46661488225	0.9485882325393223	0.9427639155389871	0.9544125495396577
LivMet_74	1	31063.20206648016	117.42318446360288	30833.056853981496	31293.347278978825	0.9288387891200162	0.9219570838778608	0.9357204943621715
LivMet_74	1.2000000000000002	30257.112775020123	142.83743083814323	29977.15655493313	30537.068995107114	0.9047354465283556	0.8963643135100755	0.9131065795466357
LivMet_74	1.4000000000000001	29268.667066354596	179.39958027949638	28917.05035016518	29620.28378254401	0.8751793591300612	0.8646654641297722	0.8856932541303502
LivMet_74	1.6	28054.6692818121	232.30638326757494	27599.357137228897	28509.981426395305	0.8388789085269465	0.8252643564874883	0.8524934605664047
LivMet_74	1.8	26573.960325023476	307.3264458439422	25971.61155967265	27176.309090374303	0.7946033727492999	0.7765921935849944	0.8126145519136054
LivMet_74	2	24801.20457140195	408.20825749412836	24001.131088521608	25601.278054282295	0.7415951766182196	0.7176717162017701	0.7655186370346692
LivMet_74	2.2	22748.392816454027	532.0830303135502	21705.529240254535	23791.25639265352	0.6802128638522511	0.6490295962914427	0.7113961314130595
LivMet_74	2.4000000000000004	20484.908580891257	665.409371955878	19180.73017688232	21789.086984900194	0.6125311112739793	0.5735341177578696	0.6515281047900892
LivMet_74	2.6	18137.745706814178	785.9148661834986	16597.380874179904	19678.11053944845	0.5423472352795028	0.4962878946202545	0.5884065759387511
LivMet_74	2.8000000000000003	15859.484292813228	872.6472956665593	14149.127022100496	17569.84156352596	0.4742236217334611	0.4230812387656178	0.5253660047013043
LivMet_74	3	13779.179409850005	916.5117332584288	11982.849421255105	15575.509398444905	0.4120192210294816	0.3583061180500912	0.4657323240088719
LivMet_74	3.2	11969.522714253028	921.871407526767	10162.687957123318	13776.357471382737	0.3579076284684868	0.30388041632337115	0.4119348406136024
LivMet_74	3.4000000000000004	10446.127425356197	900.1874022820316	8681.792537546746	12210.462313165648	0.3123557039610979	0.25959930501394896	0.3651121029082469
LivMet_74	3.6	9186.986762163357	863.1839688068156	7495.177271269653	10878.79625305706	0.2747054100078598	0.22411763494267575	0.32529318507304383
LivMet_74	3.8000000000000003	8153.663892204234	819.5744492233407	6547.327489077235	9760.000295331232	0.24380742462796406	0.19577542984498228	0.2918394194109458
LivMet_74	4	7305.313683464762	774.7332159002887	5786.8644826733025	8823.76288425622	0.2184404138816514	0.17303638521825318	0.2638444425450496
LivMet_74	4.2	6605.3564922135465	731.5388085494324	5171.566774163318	8039.146210263775	0.1975105886638194	0.1546380122077178	0.24038316511992103
LivMet_74	4.4	6023.537955196698	691.3123857461283	4668.5905770678255	7378.4853333255705	0.18011329574296298	0.13959822973884933	0.2206283617470766
LivMet_74	4.6000000000000005	5535.787948865401	654.5043273651779	4252.983039504039	6818.5928582267625	0.16552880041938162	0.12717090814097515	0.20388669269778809
LivMet_74	4.800000000000001	5123.288646234941	621.1183592286804	3905.9190320101156	6340.658260459766	0.15319441995377037	0.11679314631919384	0.18959569358834694
LivMet_74	5	4771.4108004568525	590.9504472474764	3613.169207203962	5929.652393709743	0.14267271676646873	0.10803946431931183	0.17730596921362562
