sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_46	0	24072.075	51.151851722820034	23971.81921288074	24172.330787119263	1	0.9958351830027423	1.0041648169972577
LivMet_46	0.2	23800.929957850753	55.90227891343735	23691.363504526704	23910.4964111748	0.9887361167598037	0.9841845168946467	0.9932877166249607
LivMet_46	0.4	23486.28577012927	61.81945800857754	23365.121858888673	23607.449681369868	0.9756651958806738	0.9706318154495893	0.9806985763117582
LivMet_46	0.6000000000000001	23117.030183185587	69.47011787951718	22980.87125413998	23253.189112231194	0.9603256131091975	0.9546693109812918	0.9659819152371033
LivMet_46	0.8	22678.074209870676	79.80226566980055	22521.66464327317	22834.483776468183	0.9420905430824171	0.9355929907693112	0.9485880953955229
LivMet_46	1	22149.045698104885	94.42696449676299	21963.972248521786	22334.119147687983	0.9201136876694213	0.9124253828771215	0.927801992461721
LivMet_46	1.2000000000000002	21500.85027673862	116.14919890997061	21273.2020300419	21728.49852343534	0.8931864110899712	0.8837294678602446	0.9026433543196978
LivMet_46	1.4000000000000001	20696.739550012873	149.564345599356	20403.598819266834	20989.880280758913	0.8597821147538329	0.8476044885730388	0.871959740934627
LivMet_46	1.6	19689.408241090314	201.67261308230425	19294.137182780916	20084.67929939971	0.8179356470553666	0.801515331884805	0.8343559622259282
LivMet_46	1.8	18428.415692897954	280.92987533741524	17877.803255055293	18979.028130740615	0.7655516067018715	0.7426781137502808	0.7884250996534621
LivMet_46	2	16878.393796273725	392.5239834686291	16109.060925607017	17647.726666940434	0.7011607348462368	0.669201177115268	0.7331202925772055
LivMet_46	2.2	15053.242101119233	528.8546990706709	14016.70593788595	16089.778264352515	0.6253404453550112	0.5822807521946467	0.6684001385153758
LivMet_46	2.4000000000000004	13049.60370254089	662.6685470893309	11750.797216558316	14348.410188523463	0.5421054770949696	0.48815057349889096	0.5960603806910482
LivMet_46	2.6	11038.479199887983	757.6876000714434	9553.438792215366	12523.5196075606	0.4585595217648658	0.39686810514736953	0.5202509383823621
LivMet_46	2.8000000000000003	9197.114510146463	793.5052112463804	7641.87287455871	10752.356145734215	0.38206571349360047	0.31745800370590027	0.4466734232813006
LivMet_46	3	7635.001462227762	776.4543528601538	6113.178894982506	9156.824029473019	0.31717255210561457	0.2539531342845395	0.38039196992668967
LivMet_46	3.2	6375.830585146222	727.256854839608	4950.433342150716	7801.2278281417275	0.26486418745148566	0.20565046187961428	0.32407791302335703
LivMet_46	3.4000000000000004	5387.440549191536	665.3407996502895	4083.396544431889	6691.4845539511825	0.2238045764310528	0.1696320962954747	0.2779770565666309
LivMet_46	3.6	4617.865378177648	602.7888114528236	3436.421017446409	5799.309738908887	0.1918349530805985	0.14275549645996072	0.24091440970123626
LivMet_46	3.8000000000000003	4016.5880294578405	545.2712238009061	2947.8760690019853	5085.299989913696	0.16685674290470764	0.12246040563607355	0.21125308017334174
LivMet_46	4	3542.2264518359852	494.6466315974735	2572.736868830885	4511.716034841085	0.14715085641084058	0.10687640632686983	0.18742530649481132
LivMet_46	4.2	3163.2861235167893	450.94536825241795	2279.4494427468985	4047.12280428668	0.1314089509739725	0.09469268614138575	0.16812521580655926
LivMet_46	4.4	2856.516159732156	413.478769165929	2046.1126637949849	3666.9196556693278	0.11866514040572557	0.08499943041033999	0.15233085040111116
LivMet_46	4.6000000000000005	2604.9018233089587	381.3668674582177	1857.4364981939918	3352.3671484239258	0.10821260000681115	0.07716146190945283	0.13926373810416948
LivMet_46	4.800000000000001	2395.9614070736343	353.75876607929536	1702.6069663428857	3089.315847804383	0.09953281580726357	0.07072954725934036	0.12833608435518679
LivMet_46	5	2220.463149131634	329.9088608339112	1573.8536637165314	2867.0726345467365	0.092242282775026	0.06538088900589298	0.119103676544159
LivMet_46	5.2	2071.503796941552	309.1912743763786	1465.500034829808	2677.507559053296	0.08605422660662	0.06087967218570929	0.1112287810275307
LivMet_46	5.4	1943.8586753556885	291.0906258661477	1373.3315324208156	2514.3858182905615	0.08075160431145585	0.0570508164510461	0.1044523921718656
LivMet_46	5.6000000000000005	1833.524788698581	275.18569891628806	1294.1707297621736	2372.8788476349882	0.07616812379899036	0.05376232542322062	0.0985739221747601
LivMet_46	5.800000000000001	1737.398255828085	261.1326937162393	1225.5875809583272	2249.208930697843	0.07217484391470552	0.050913250351634715	0.09343643747777633
LivMet_46	6	1653.0447032482073	248.6504240261745	1165.6988274162925	2140.3905790801223	0.06867063613121042	0.04842535707521235	0.08891591518720851
LivMet_46	6.2	1578.5341516679816	237.5080178216335	1113.0269906980827	2044.0413126378805	0.06557532542034626	0.0462372683160086	0.08491338252468392
LivMet_46	6.4	1512.3209606574799	227.51498946547437	1066.3997753621404	1958.2421459528193	0.06282470292475742	0.04430028468098992	0.08134912116852491
LivMet_46	6.6000000000000005	1453.1555461275927	218.51333300679943	1024.8772832924585	1881.433808962727	0.06036685853328359	0.04257536100616413	0.07815835606040306
LivMet_46	6.800000000000001	1400.018736146285	210.37125828486577	987.6986465255746	1812.3388257669953	0.05815945389611344	0.041030889382222956	0.07528801841000393
LivMet_46	7	1352.0724316509468	202.9782320797657	954.2424071289935	1749.9024561729002	0.056167672776482575	0.03964105325897304	0.07269429229399212
LivMet_46	7.2	1308.6221379502474	196.24104490028552	923.9967576571803	1693.2475182433145	0.054362664537653996	0.038384591177004074	0.07034073789830393
LivMet_46	7.4	1269.0882305830396	190.08068050351483	896.5369426392858	1641.6395185267934	0.052720350471782744	0.03724385798230048	0.068196842961265
LivMet_46	7.6000000000000005	1232.9837137572079	184.42981349578722	871.5079216300257	1594.45950588439	0.05122049984295944	0.036204104616242086	0.0662368950696768
LivMet_46	7.800000000000001	1199.8968524444056	179.23079932999013	848.6109408372993	1551.1827640515119	0.04984600839123364	0.03525292027535222	0.06443909650711506
LivMet_46	8	1169.4774972033272	174.434051612242	827.593038365932	1511.3619560407224	0.04858233023963772	0.03437979643906609	0.06278486404020935
LivMet_46	8.200000000000001	1141.4262319082468	169.99672532079	808.2387727897502	1474.6136910267433	0.04741702707009041	0.033575783258807154	0.06125827088137367
LivMet_46	8.4	1115.4856977169288	165.881642760452	790.3636522101035	1440.6077432237541	0.04633940770444296	0.032833216588520245	0.05984559882036568
LivMet_46	8.6	1091.433608221295	162.0564130587789	773.8088751623418	1409.058341280248	0.04534023794048892	0.03214549951187597	0.05853497636910187
LivMet_46	8.8	1069.0770888445652	158.49270674580674	758.4370918105155	1379.7170858786149	0.0444115053997034	0.031506926254197674	0.05731608454520912
LivMet_46	9	1048.2480606509548	155.16565521944094	744.1289647832912	1352.3671565186185	0.043546227761875736	0.03091253931301274	0.05617991621073873
LivMet_46	9.200000000000001	1028.7994535108917	152.05335127416288	730.780361284915	1326.8185457368684	0.04273829545275559	0.030358012812975822	0.05511857809253537
LivMet_46	9.4	1010.6020821310782	149.13643181070714	718.3000469992786	1302.9041172628777	0.04198234186837147	0.029839556706236524	0.05412512703050641
LivMet_46	9.600000000000001	993.5420551547566	146.39772768812804	706.6077814675234	1280.4763288419897	0.04127363574410418	0.029353837650785128	0.053193433837423226
LivMet_46	9.8	977.5186154706636	143.82196868386936	695.6327366646321	1259.404494276695	0.040607991436993424	0.028897913315101924	0.05231806955888493
LivMet_46	10	962.4423312829215	141.39553388622167	685.3121772911143	1239.5724852747287	0.03998169377932403	0.02846917755495171	0.05149421000369635
