sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_62	0	8011.87	22.00281160654167	7968.745281692558	8054.994718307442	1	0.9946173966492914	1.0053826033507087
LivMet_62	0.2	7973.792737645929	24.23818884517631	7926.286760458903	8021.298714832956	0.9952473938850642	0.9893179445571262	1.0011768432130022
LivMet_62	0.4	7929.825439052177	26.964389742464128	7876.976206291846	7982.674671812508	0.9897596240393537	0.9831632573034568	0.9963559907752507
LivMet_62	0.6000000000000001	7878.613077210951	30.360462413970673	7819.1076643255865	7938.118490096315	0.9833675630297235	0.9759404064626094	0.9907947195968376
LivMet_62	0.8	7818.400392585277	34.692204584625614	7750.404921055115	7886.395864115439	0.9758521284775311	0.96736528688747	0.9843389700675921
LivMet_62	1	7746.9456664764175	40.354529960306735	7667.852241141174	7826.039091811661	0.9669335206982163	0.9570614901566269	0.9768055512398056
LivMet_62	1.2000000000000002	7661.173242004897	47.95213442660004	7567.188785546938	7755.1576984628555	0.9562278521749475	0.9444972004721667	0.9679585038777284
LivMet_62	1.4000000000000001	7557.396263875044	58.347195404612634	7443.037862283082	7671.754665467005	0.9432749487791294	0.9290013270663506	0.9575485704919082
LivMet_62	1.6	7430.781201265164	72.76845645287405	7288.15764740696	7573.404755123368	0.9274715142988047	0.9096699830884625	0.9452730455091468
LivMet_62	1.8	7275.506157927209	92.8163151974671	7093.589522962456	7457.422792891962	0.9080908898830371	0.8853850003759991	0.9307967793900752
LivMet_62	2	7084.956296064461	120.33412004612934	6849.105754662728	7320.806837466193	0.8843074458352995	0.854869806257806	0.913745085412793
LivMet_62	2.2	6852.476984048334	156.98290261151084	6544.796148741214	7160.157819355454	0.8552905855996583	0.8168874618211746	0.893693709378142
LivMet_62	2.4000000000000004	6572.896632173628	203.4164564504178	6174.207703668048	6971.585560679207	0.8203948182101841	0.7706325369318334	0.8701570994885348
LivMet_62	2.6	6244.810133757592	258.19162316305454	5738.763851248067	6750.856416267116	0.7794447655488159	0.7162826969544023	0.8426068341432296
LivMet_62	2.8000000000000003	5872.951596779915	317.0278593626352	5251.588410333321	6494.3147832265095	0.733031314384771	0.655475988793293	0.8105866399762489
LivMet_62	3	5469.239101677874	373.3211139171	4737.543163731983	6200.935039623764	0.6826420176160963	0.5913155310473065	0.7739685041848862
LivMet_62	3.2	5051.198509455379	420.18437309565337	4227.652271321358	5874.7447475894005	0.6304643621845312	0.52767359821382	0.7332551261552422
LivMet_62	3.4000000000000004	4638.01039870251	452.92316716996436	3750.297303285566	5525.723494119455	0.5788923682863689	0.4680926304702356	0.6896921061025023
LivMet_62	3.6	4246.154397982324	470.3182716826273	3324.34752421325	5167.961271751397	0.5299829375641796	0.41492779141614256	0.6450380837122167
LivMet_62	3.8000000000000003	3886.7239563711746	474.15458515958466	2957.398046353859	4816.04986638849	0.48512069671264946	0.36912706351374386	0.601114329911555
LivMet_62	4	3565.0363155858117	467.77742244138426	2648.20941481972	4481.863216351903	0.44496931622527724	0.33053574444164974	0.5594028880089047
LivMet_62	4.2	3281.80568129143	454.7295713948022	2390.552098652283	4173.059263930578	0.4096179395436309	0.29837629650160113	0.5208595825856608
