sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_91	0	26643.665	46.158921185672504	26553.19517691086	26734.13482308914	1	0.9966044527624431	1.0033955472375569
LivMet_91	0.2	26457.57899302125	50.73188056995191	26358.146334236157	26557.01165180634	0.9930157503864895	0.9892838066473271	0.996747694125652
LivMet_91	0.4	26244.28829209502	56.25407409585835	26134.032332883493	26354.54425130655	0.9850104440246873	0.9808722761258067	0.989148611923568
LivMet_91	0.6000000000000001	25998.321253121227	63.0322445545331	25874.78032392962	26121.862182312834	0.9757787171217333	0.9711419327607376	0.9804155014827289
LivMet_91	0.8	25712.937893738217	71.49285766557122	25572.81446756185	25853.061319914585	0.9650676021387529	0.9598084372987669	0.970326766978739
LivMet_91	1	25380.06918862203	82.21998691650766	25218.92097545632	25541.21740178774	0.9525742493993236	0.9465259743903971	0.9586225244082501
LivMet_91	1.2000000000000002	24989.211117061986	96.03660883367414	24800.982822550624	25177.43941157335	0.9379044180694355	0.9308397633189962	0.9449690728198747
LivMet_91	1.4000000000000001	24529.14518955238	113.99145644329133	24305.72604037826	24752.564338726497	0.9206370516050393	0.9122516005353715	0.929022502674707
LivMet_91	1.6	23986.346939271723	137.43805121325636	23716.97330878837	24255.720569755078	0.900264544658992	0.8901543128090061	0.9103747765089779
LivMet_91	1.8	23346.63510684244	167.94577629757356	23017.467433943577	23675.802779741305	0.876254640900283	0.8639001966862884	0.8886090851142778
LivMet_91	2	22596.604872770295	207.09744979186848	22190.70132988814	23002.50841565245	0.848104225630006	0.8328697020431738	0.8633387492168382
LivMet_91	2.2	21726.38410216812	256.0547651809826	21224.52598434353	22228.242219992706	0.815442774189216	0.7966068476068713	0.8342787007715607
LivMet_91	2.4000000000000004	20733.484035938207	314.88756222300617	20116.3157548015	21350.652317074913	0.7781768775406164	0.7550130867807225	0.8013406683005102
LivMet_91	2.6	19626.95577142536	381.8404783755386	18878.56218596976	20375.34935688096	0.7366462448550287	0.7085572568927646	0.7647352328172929
LivMet_91	2.8000000000000003	18430.105486595436	452.96125419265076	17542.31774198575	19317.893231205122	0.6917256123208063	0.6584048306411955	0.725046394000417
LivMet_91	3	17179.635305244417	522.5823136098016	16155.39279161159	18203.877818877245	0.6447924977755282	0.6063502446683513	0.6832347508827049
LivMet_91	3.2	15920.23730315842	584.7413337722971	14774.165348692803	17066.309257624038	0.5975243009232558	0.5545094996762946	0.6405391021702171
LivMet_91	3.4000000000000004	14696.198303313571	634.9078761633733	13451.801732532544	15940.594874094599	0.5515832113680145	0.5048780538462911	0.5982883688897379
LivMet_91	3.6	13543.520899063104	671.0616422193372	12228.2642489069	14858.777549219307	0.5083204919091687	0.45895578738536535	0.5576851964329722
LivMet_91	3.8000000000000003	12485.582234131192	693.6551330753956	11126.043155612078	13845.121312650306	0.46861354224845536	0.4175868130608938	0.519640271436017
LivMet_91	4	11532.992532901879	704.7714861703207	10151.665802677282	12914.319263126476	0.43286058929587495	0.3810161178155213	0.4847050607762286
LivMet_91	4.2	10686.258185166498	707.1179935066228	9300.33238507329	12072.183985259706	0.401080639062475	0.34906355357167607	0.45309772455327396
LivMet_91	4.4	9939.337123924748	703.2947064836518	8560.904828699122	11317.769419150374	0.3730469184297561	0.32131108196635566	0.42478275489315653
LivMet_91	4.6000000000000005	9282.779899926853	695.4374620347021	7919.747520838895	10645.81227901481	0.34840476713420815	0.29724692608313813	0.39956260818527817
LivMet_91	4.800000000000001	8705.960539469412	685.1374757678251	7363.115762505791	10048.805316433032	0.32675536715648584	0.27635521473888036	0.3771555195740913
LivMet_91	5	8198.423864676666	673.5035614977611	6878.381140681598	9518.466588671736	0.3077063108501276	0.2581619736129244	0.3572506480873309
LivMet_91	5.2	7750.5760886784965	661.2711379056511	6454.508474367602	9046.643702989391	0.2908975206180717	0.2422530261646662	0.33954201507147724
LivMet_91	5.4	7353.957588652104	648.9085825652536	6082.120137565272	8625.795039738938	0.2760114867324786	0.2282764078277246	0.32374656563723264
LivMet_91	5.6000000000000005	7001.279982886692	636.7027828897099	5753.365459566436	8249.194506206948	0.2627746589249899	0.21593746429278537	0.30961185355719445
LivMet_91	5.800000000000001	6686.346067814888	624.8215351377061	5461.718362179956	7910.973773449819	0.2509544414334472	0.20499125635230572	0.2969176265145887
LivMet_91	6	6403.922134269454	613.356501469645	5201.765481705461	7606.078786833446	0.24035440072788236	0.19523460761518585	0.28547419384057887
LivMet_91	6.2	6149.599958689326	602.3517132101388	4969.012294771454	7330.187622607197	0.2308090857128449	0.18649882794921246	0.2751193434764773
LivMet_91	6.4	5919.666528214325	591.8220215181946	4759.716680780975	7079.616375647674	0.22217913820093163	0.17864346668451864	0.2657148097173446
LivMet_91	6.6000000000000005	5710.988871580778	581.7648337198624	4570.750750017915	6851.226993143641	0.21434697034288558	0.17155112669439115	0.25714281399138
LivMet_91	6.800000000000001	5520.915826005474	572.1674800203244	4399.488172040597	6642.34347997035	0.20721307770554365	0.1651232355623972	0.2493029198486901
LivMet_91	7	5347.195938883172	563.011785264108	4243.713116893921	6450.678760872423	0.2006929579276414	0.15927662792990083	0.24210928792538197
LivMet_91	7.2	5187.909633469918	554.2768740146269	4101.546922937805	6274.272344002031	0.19471456473686777	0.15394079316557255	0.23548833630816296
LivMet_91	7.4	5041.413489582694	545.9408683040728	3971.389050018187	6111.4379291472005	0.18921621667224436	0.14905565919771874	0.22937677414677
LivMet_91	7.6000000000000005	4906.294582448622	537.9818957841696	3851.8694423770694	5960.719722520175	0.18414488331273576	0.14456980458120416	0.22371996204426736
LivMet_91	7.800000000000001	4781.333064165992	530.3786708213128	3741.8099711879945	5820.85615714399	0.17945478087064945	0.14043901134427245	0.21847055039702643
LivMet_91	8	4665.471452553608	523.1108126716153	3640.1930997937634	5690.749805313453	0.175106219529243	0.13662508892052813	0.21358735013795785
LivMet_91	8.200000000000001	4557.789360533324	516.159002986464	3546.1363043837523	5569.442416682895	0.17106465497645776	0.13309491409623084	0.20903439585668468
LivMet_91	8.4	4457.482635329645	509.5050461876126	3458.8710948605076	5456.094175798782	0.167299905449556	0.1298196436136135	0.20478016728549853
LivMet_91	8.6	4363.846075503749	503.13187211167417	3377.725726690655	5349.966424316842	0.16378550306437753	0.12677406530560473	0.20079694082315033
LivMet_91	8.8	4276.259056888809	497.0235052962704	3302.1108870382664	5250.407226739351	0.1604981543225682	0.12393606086243264	0.19706024778270373
LivMet_91	9	4194.173530287392	491.16501593085474	3231.5077885968753	5156.839271977909	0.15741728963666943	0.12128615896487496	0.19354842030846392
LivMet_91	9.200000000000001	4117.103959414812	485.5424616788708	3165.4582215593064	5068.749697270318	0.15452468567724495	0.11880716191106991	0.19024220944341996
LivMet_91	9.4	4044.6188518439576	480.1428259590108	3103.5562055290134	4985.681498158901	0.15180414750913426	0.11648383229293016	0.1871244627253383
LivMet_91	9.600000000000001	3976.333602824175	474.953956022009	3045.440954706217	4907.226250942133	0.14924124000298664	0.11430262896287792	0.18417985104309537
LivMet_91	9.8	3911.9044253041866	469.9645027602966	2990.790925881731	4833.017924726642	0.14682306001461085	0.11225148364092292	0.18139463638829875
LivMet_91	10	3851.0231821227276	465.1638633206022	2939.318763104835	4762.72760114062	0.14453804242482135	0.11031961117604634	0.17875647367359634
