sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_6	0	27020.45	57.49693022174856	26907.75808754376	27133.14191245624	1	0.9958293843197933	1.0041706156802066
LivMet_6	0.2	26716.869075640814	63.42824603658911	26592.551997806553	26841.186153475075	0.9887647717059047	0.9841639202088253	0.9933656232029842
LivMet_6	0.4	26365.671672364297	70.73073730451823	26227.041974647476	26504.301370081117	0.9757673048511145	0.9706367575168984	0.9808978521853307
LivMet_6	0.6000000000000001	25956.183602898065	79.89974191017478	25799.582986380075	26112.784219416055	0.9606125583733085	0.9548169251948089	0.9664081915518081
LivMet_6	0.8	25474.983618390415	91.64317631514504	25295.36629338388	25654.600943396952	0.9428038251913057	0.936156366506993	0.9494512838756183
LivMet_6	1	24905.74746424289	106.95580754089187	24696.117933525344	25115.376994960436	0.9217369608664138	0.913978780276618	0.9294951414562095
LivMet_6	1.2000000000000002	24227.52685676034	127.24902845679733	23978.123343917305	24476.93036960338	0.8966366902387022	0.8874065141001465	0.9058668663772579
LivMet_6	1.4000000000000001	23418.45453862618	154.29740822843695	23116.037175590573	23720.87190166179	0.8666937278478405	0.8555015618019156	0.8778858938937653
LivMet_6	1.6	22454.826155233233	190.18055762230782	22082.079111733765	22827.5731987327	0.8310307990885878	0.8172358014664362	0.8448257967107395
LivMet_6	1.8	21317.439463923685	236.6999533866779	20853.516080143487	21781.362847703884	0.788937248044488	0.7717679046849141	0.8061065914040618
LivMet_6	2	19999.312364866866	294.26675483716275	19422.56012353855	20576.06460619518	0.740154674140026	0.7188096468984991	0.7614997013815529
LivMet_6	2.2	18515.731473446624	360.386294747939	17809.387315218828	19222.07563167442	0.6852488198178277	0.6591077245278605	0.7113899151077949
LivMet_6	2.4000000000000004	16911.672220912646	428.7334860947924	16071.370029200549	17751.974412624742	0.6258841810892359	0.5947854321153255	0.6569829300631463
LivMet_6	2.6	15259.562491175788	490.27680803831873	14298.637604965426	16220.487377386149	0.5647412419547339	0.5291783669393154	0.6003041169701522
LivMet_6	2.8000000000000003	13643.974612875434	536.6868548081118	12592.087706475459	14695.86151927541	0.5049499402443495	0.4660206512650773	0.5438792292236218
LivMet_6	3	12139.537802098868	563.8251390138843	11034.460836053366	13244.61476814437	0.4492722290746034	0.4083744288512355	0.4901700292979714
LivMet_6	3.2	10794.514026898352	572.6519234258568	9672.136881306084	11916.891172490621	0.39949423591754957	0.35795617324308376	0.4410322985920153
LivMet_6	3.4000000000000004	9627.339232709568	567.4292257042284	8515.198386553831	10739.480078865305	0.3562982567910441	0.31513902938529265	0.39745748419679555
LivMet_6	3.6	8633.441160588742	553.2203216961187	7549.149254548686	9717.733066628796	0.31951507693575576	0.27938651112578383	0.35964364274572763
LivMet_6	3.8000000000000003	7795.239319064007	534.279475788094	6748.070788840403	8842.40784928761	0.28849405983482906	0.2497393932684468	0.32724872640121133
LivMet_6	4	7090.333934156722	513.552375542586	6083.7897739182645	8096.878094395179	0.262406212115517	0.22515501310741548	0.29965741112361854
LivMet_6	4.2	6496.463312053055	492.8178579601002	5530.558059513083	7462.368564593027	0.24042765061474014	0.20468045719124156	0.2761748440382387
LivMet_6	4.4	5993.81621146031	473.02516743304227	5066.703919510519	6920.928503410101	0.22182518098182338	0.1875136764750594	0.25613668548858737
LivMet_6	4.6000000000000005	5565.736283316705	454.60482573517254	4674.72719767766	6456.745368955751	0.20598236829204197	0.17300700756936543	0.23895772901471848
LivMet_6	4.800000000000001	5198.630804989727	437.69097398751177	4340.7722596159465	6056.489350363508	0.19239615939000745	0.16064766721560694	0.22414465156440797
LivMet_6	5	4881.567360315686	422.2616679796296	4053.9496990238017	5709.185021607569	0.18066195641877486	0.15003264930909002	0.2112912635284597
LivMet_6	5.2	4605.801484492936	408.22083649132185	3805.703347231131	5405.899621754741	0.17045613542679472	0.1408452985509542	0.20006697230263526
LivMet_6	5.4	4364.33925480924	395.4434762468904	3589.2842834440144	5139.394226174465	0.16151985828545562	0.13283584409008786	0.1902038724808234
LivMet_6	5.6000000000000005	4151.568983257814	383.79922243883385	3399.3363299832226	4903.801636532405	0.15364544199884952	0.12580605911386458	0.18148482488383444
LivMet_6	5.800000000000001	3962.965087757414	373.1637763432249	3231.5775257897335	4694.352649725095	0.14666539927193714	0.1195974724991528	0.1737333260447215
LivMet_6	6	3794.855473194502	363.4237691133695	3082.5579746064977	4507.152971782506	0.14044382951410883	0.11408240701418731	0.16680525201403032
LivMet_6	6.2	3644.2407897720236	354.4782175516579	2949.4762500668203	4339.005329477227	0.13486972977030448	0.10915718465335775	0.16058227488725121
LivMet_6	6.4	3508.654531365701	346.2383055943955	2830.039922332513	4187.269140398889	0.12985181710022228	0.1047369648667033	0.15496666933374126
LivMet_6	6.6000000000000005	3386.0546916345415	338.6264190092332	2722.359106162675	4049.7502771064082	0.12531451887864714	0.10075180487973645	0.14987723287755786
LivMet_6	6.800000000000001	3274.739597782295	331.5749144619582	2624.864707259908	3924.614488304682	0.1211948578866116	0.09714363407196801	0.14524608170125522
LivMet_6	7	3173.2822194898736	325.02486176078935	2536.245196358617	3810.3192426211303	0.11744002115027223	0.09386391404875258	0.14101612825179188
LivMet_6	7.2	3080.478609806425	318.9248690602409	2455.3973526742006	3705.5598669386495	0.11400545178953071	0.0908718157052973	0.1371390878737641
LivMet_6	7.4	2995.307190970827	313.2300337878365	2381.3876058704036	3609.2267760712502	0.11085334222675147	0.08813278853129403	0.13357389592220892
LivMet_6	7.6000000000000005	2916.89640118304	307.90102850602074	2313.421474508399	3520.3713278576806	0.10795143682592406	0.08561742955829378	0.13028544409355436
LivMet_6	7.800000000000001	2844.498822344068	302.90331516016585	2250.8192338323574	3438.178410855778	0.10527207438603235	0.08330058284863344	0.12724356592343125
LivMet_6	8	2777.4703610573924	298.206474665106	2192.9964107571286	3361.9443113576563	0.1027914176506088	0.08116061763431506	0.12442221766690252
LivMet_6	8.200000000000001	2715.253393676075	293.78363695694105	2139.44804599328	3291.05874135887	0.10048882952267912	0.07917884587389477	0.12179881317146346
LivMet_6	8.4	2657.3630400159445	289.61099704324033	2089.7359162844577	3224.9901637474313	0.09834636506852937	0.07733904936018673	0.119353680776872
LivMet_6	8.6	2603.3759213884523	285.6674039484704	2043.4780980923952	3163.2737446845094	0.09634835546367482	0.07562709348261762	0.11706961744473202
LivMet_6	8.8	2552.9209030321344	281.9340111248854	2000.3403952104443	3105.5014108538244	0.09448106537944906	0.07403060997172306	0.11493152078717506
LivMet_6	9	2505.671430776236	278.3939785686763	1960.0292592688147	3051.313602283657	0.09273240937054104	0.07253873489408262	0.11292608384699947
LivMet_6	9.200000000000001	2461.3391556376914	275.03221840842923	1922.2859129690162	3000.392398306367	0.09109171592766557	0.07114189115906716	0.11104154069626401
LivMet_6	9.4	2419.6686045038896	271.8351770689033	1886.8814477177707	2952.4557612900085	0.08954953024482899	0.06983160708714217	0.10926745340251581
LivMet_6	9.600000000000001	2380.4327048678415	268.7906482526884	1853.6127149113984	2907.252694824285	0.08809744859422554	0.0686003643503864	0.10759453283806468
LivMet_6	9.8	2343.429010302967	265.8876119401315	1822.2988669649476	2864.5591536409866	0.08672797863481056	0.06744146995941769	0.10601448731020344
LivMet_6	10	2308.4765036311464	263.1160954061391	1792.778432882309	2824.174574379984	0.08543442110072728	0.0663489480331493	0.10451989416830526
