sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_7	0	9372.57	34.225311683007284	9305.489621741648	9439.650378258351	1	0.9928429045332975	1.0071570954667024
LivMet_7	0.2	9276.263306808269	36.896559905036156	9203.947378240973	9348.579235375564	0.9897246226817478	0.9820089237254002	0.9974403216380955
LivMet_7	0.4	9168.160841214336	40.031914672381234	9089.699730224289	9246.621952204383	0.978190703426524	0.9698193483990292	0.9865620584540188
LivMet_7	0.6000000000000001	9046.238698142062	43.798599702289444	8960.395020152288	9132.082376131837	0.9651823030547718	0.9560232700478405	0.9743413360617031
LivMet_7	0.8	8908.034356101505	48.45659708337085	8813.06117100473	9003.00754119828	0.9504366845061178	0.9403035849297184	0.9605697840825174
LivMet_7	1	8750.644885215055	54.411557713941995	8644.000191753006	8857.289578677104	0.9336441216459366	0.9222657383997139	0.9450225048921592
LivMet_7	1.2000000000000002	8570.233740342623	62.311403158852315	8448.105634325117	8692.361846360129	0.9143952768923169	0.9013649014438	0.9274256523408339
LivMet_7	1.4000000000000001	8362.852097720635	73.1029270716252	8219.572993495793	8506.131201945478	0.8922688331717592	0.8769817663133797	0.9075559000301389
LivMet_7	1.6	8123.704477244334	88.12122938001144	7950.990041386119	8296.418913102549	0.8667531399866135	0.8483254903816263	0.8851807895916007
LivMet_7	1.8	7847.923110552574	109.00174406716062	7634.283617928887	8061.562603176261	0.8373288340927381	0.8145347133101046	0.8601229548753716
LivMet_7	2	7531.2413619047275	137.37114293638115	7261.998869234317	7800.483854575138	0.8035406896832702	0.7748140445186664	0.832267334847874
LivMet_7	2.2	7171.278172339827	174.2221745564647	6829.808984900906	7512.7473597787475	0.7651346612871205	0.7287018379058151	0.8015674846684259
LivMet_7	2.4000000000000004	6769.263803662871	219.0641918982768	6339.905877239878	7198.621730085865	0.7222420108532528	0.6764319580691185	0.7680520636373871
LivMet_7	2.6	6331.678302683058	269.23123989571343	5803.994768974397	6859.361836391719	0.6755541225814327	0.6192532858089507	0.7318549593539146
LivMet_7	2.8000000000000003	5870.808636668658	319.9671548825514	5243.684536863108	6497.9327364742085	0.6263819461117558	0.5594713655766891	0.6932925266468224
LivMet_7	3	5403.324842789275	365.6395357122749	4686.684521469269	6119.9651641092805	0.5765040797549952	0.5000426266722222	0.6529655328377681
LivMet_7	3.2	4947.014254348915	401.58623674362116	4159.919693644441	5734.108815053388	0.5278183309752731	0.44383981060098154	0.6117968513495645
LivMet_7	3.4000000000000004	4517.107028232755	425.4880033641632	3683.1658657851376	5351.048190680372	0.4819496710328922	0.392972884255347	0.5709264578104375
LivMet_7	3.6	4123.875497890036	437.5486307319911	3266.2959401705184	4981.455055609554	0.43999409957888136	0.34849523024853574	0.531492968909227
LivMet_7	3.8000000000000003	3772.1767867948083	439.70083863420047	2910.3789790997175	4633.974594489899	0.40246984410837244	0.310520911457553	0.4944187767591919
LivMet_7	4	3462.4436038673916	434.55266371157967	2610.73603360675	4314.151174128034	0.36942307220617093	0.27855071059557307	0.4602954338167689
LivMet_7	4.2	3192.2130855240366	424.60629823176845	2360.0000333808975	4024.4261376671757	0.3405910103124369	0.25179860309188384	0.42938341753299
LivMet_7	4.4	2957.5245522165887	411.8816986916476	2150.2512568897814	3764.797847543396	0.3155510764087746	0.22941959962846706	0.4016825531890822
LivMet_7	4.6000000000000005	2753.9172944641045	397.83910530601366	1974.16697642268	3533.667612505529	0.29382733812221246	0.21063240673824574	0.3770222695061791
LivMet_7	4.800000000000001	2577.0271857656967	383.4515376357721	1825.4759821830785	3328.578389348315	0.2749541679353365	0.1947679219448965	0.3551404139257765
LivMet_7	5	2422.8850015921284	369.3229071238433	1699.0254049637642	3146.7445982204927	0.2585080721287895	0.18127636336285183	0.3357397808947271
LivMet_7	5.2	2288.027311845235	355.79991512760023	1590.6722924927308	2985.3823311977394	0.24411952237702522	0.16971570150905577	0.31852334324499465
LivMet_7	5.4	2169.503969831984	343.0600386997503	1497.1186494455562	2841.8892902184116	0.2314737547793171	0.15973405900895446	0.30321345054967974
LivMet_7	5.6000000000000005	2064.8360565555504	331.1743809287687	1415.7461973328154	2713.9259157782853	0.22030628275441533	0.15105208041474383	0.28956048509408683
LivMet_7	5.800000000000001	1971.9551771760616	320.15003853266785	1344.4726320029222	2599.437722349201	0.2103964203175929	0.1434475956971164	0.2773452449380694
