sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_53	0	50702.855	43.91831127589759	50616.776691637424	50788.93330836258	1	0.9983022985912218	1.0016977014087782
LivMet_53	0.2	50563.210500261615	47.84231097820294	50469.44129380717	50656.97970671606	0.997245825708663	0.9953964385991118	0.9990952128182142
LivMet_53	0.4	50405.31237474168	52.469525693632995	50302.47399409626	50508.150755387105	0.9941316396234824	0.9921033834109787	0.996159895835986
LivMet_53	0.6000000000000001	50225.82166052915	58.01128030465879	50112.12164043496	50339.521680623344	0.9905915881961509	0.9883491105271085	0.9928340658651932
LivMet_53	0.8	50020.60107845148	64.77056562063132	49893.653102576754	50147.549054326206	0.9865440728821183	0.98404030902356	0.9890478367406766
LivMet_53	1	49784.61096956769	73.18827658000491	49641.16458338033	49928.05735575506	0.9818896977215127	0.9790605397542274	0.9847188556887981
LivMet_53	1.2000000000000002	49510.97203039474	83.9510343995538	49346.43102650673	49675.51303428275	0.9764927838953987	0.9732475819459621	0.9797379858448354
LivMet_53	1.4000000000000001	49191.83789994186	98.08373924776203	48999.59730354723	49384.078496336486	0.9701985795462968	0.9664070653131313	0.9739900937794623
LivMet_53	1.6	48816.62051350207	117.22629956567968	48586.86118831244	49046.379838691704	0.9627982588653453	0.9582667719265994	0.9673297458040914
LivMet_53	1.8	48371.99605332305	143.9729734701941	48089.814210574325	48654.17789607177	0.954029039455925	0.9484636360334013	0.9595944428784488
LivMet_53	2	47841.04819446526	182.41190853261432	47483.527423390115	48198.5689655404	0.9435572847814044	0.9365059901141684	0.9506085794486404
LivMet_53	2.2	47202.527228465944	238.82343403164597	46734.441899099744	47670.612557832144	0.9309638920424883	0.9217319596519711	0.9401958244330056
LivMet_53	2.4000000000000004	46430.338893670654	322.4088593352555	45798.429141076915	47062.248646264394	0.915734210502952	0.9032712091079863	0.9281972118979176
LivMet_53	2.6	45493.77427272112	445.6656560419399	44620.28563773251	46367.26290770974	0.8972625757015285	0.8800349731338108	0.9144901782692461
LivMet_53	2.8000000000000003	44359.386567195375	623.6045679507345	43137.14407341727	45581.62906097348	0.8748893246188084	0.8507833350492249	0.8989953141883918
LivMet_53	3	42995.75645710858	870.5578226455495	41289.494478263696	44702.01843595347	0.8479947816963873	0.8143425942831758	0.8816469691095988
LivMet_53	3.2	41382.06050507254	1193.6245838450598	39042.59930967462	43721.52170047047	0.8161682513750467	0.7700276307847874	0.8623088719653058
