sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_75	0	10812.47	31.532532454832666	10750.667372047186	10874.272627952812	1	0.9942841341568751	1.005715865843125
LivMet_75	0.2	10738.480223345161	34.25143675324013	10671.348640890059	10805.611805800263	0.9931569958894834	0.9869482773954572	0.9993657143835094
LivMet_75	0.4	10654.61213377253	37.46302844270788	10581.185947273023	10728.038320272039	0.9854003880494033	0.97860950802851	0.9921912680702966
LivMet_75	0.6000000000000001	10559.024242464498	41.32075689314004	10478.03704714001	10640.011437788988	0.9765598649027002	0.969069698888414	0.9840500309169864
LivMet_75	0.8	10449.453260928889	46.04570898360127	10359.205329678418	10539.70119217936	0.9664261043895511	0.9580794517513962	0.974772757027706
LivMet_75	1	10323.188467588008	51.95974539746597	10221.349237963104	10425.027697212912	0.9547484032407034	0.9453297200328051	0.9641670864486017
LivMet_75	1.2000000000000002	10176.63516466433	59.55848014082778	10059.902688614364	10293.367640714298	0.9411943029358075	0.9303982058321886	0.9519904000394265
LivMet_75	1.4000000000000001	10005.91343986064	69.5594840425727	9869.579356354008	10142.247523367272	0.9254049666598512	0.9127959990967844	0.9380139342229179
LivMet_75	1.6	9806.158276967728	83.03756641635985	9643.40763742781	9968.908916507646	0.9069304494687827	0.8918783254360761	0.9219825735014892
LivMet_75	1.8	9571.973797358518	101.49758184815782	9373.042192418223	9770.905402298813	0.8852717091800966	0.8668733594098502	0.9036700589503428
LivMet_75	2	9297.736756278757	126.8687878043249	9049.078501420026	9546.395011137487	0.859908675471817	0.8369113164170654	0.8829060345265687
LivMet_75	2.2	8978.378929778542	161.24993724000893	8662.334860278781	9294.422999278304	0.8303726095682618	0.8011430191509231	0.8596021999856004
LivMet_75	2.4000000000000004	8610.699686447748	206.25026018377883	8206.456604685525	9014.94276820997	0.7963674984945852	0.7589807513625958	0.8337542456265747
LivMet_75	2.6	8195.125366925644	261.921179950829	7681.7692874337845	8708.481446417503	0.7579327727083307	0.7104546220645037	0.8054109233521576
LivMet_75	2.8000000000000003	7737.4050919014235	325.68417313051566	7099.075842230905	8375.734341571942	0.7156001442687401	0.6565637492849373	0.7746365392525429
LivMet_75	3	7249.281432740604	392.1201623946039	6480.740036835184	8017.822828646024	0.6704556343500241	0.5993764641044261	0.7415348045956219
LivMet_75	3.2	6747.256291321265	454.2925891718658	5856.859178100957	7637.653404541573	0.6240254346436351	0.5416763401980267	0.7063745290892436
LivMet_75	3.4000000000000004	6249.54692156871	506.09189300397884	5257.625038413213	7241.468804724207	0.5779943825572428	0.4862556879615123	0.6697330771529731
LivMet_75	3.6	5772.528494967422	544.0893467411412	4706.132970982861	6838.924018951984	0.5338769490197358	0.4352504997454662	0.6325033982940054
LivMet_75	3.8000000000000003	5328.209904426851	567.890393690209	4215.1651856277695	6441.254623225932	0.4927837861679016	0.389842948524044	0.5957246238117593
LivMet_75	4	4923.436684401119	579.2701922187772	3788.087970334722	6058.785398467517	0.45534800877145737	0.35034436815405934	0.5603516493888554
LivMet_75	4.2	4560.504255950251	580.974849832694	3421.8144743546045	5699.194037545897	0.42178191069665405	0.3164692687567785	0.5270945526365296
LivMet_75	4.4	4238.434577449152	575.8060039144391	3109.8755476949227	5366.9936072033815	0.3919950369757467	0.2876193457826864	0.4963707281688071
LivMet_75	4.6000000000000005	3954.2904077285652	566.1430150919828	2844.670488049363	5063.910327407768	0.3657157344925411	0.26309164215478636	0.4683398268302958
LivMet_75	4.800000000000001	3704.211572591124	553.7995474651879	2618.784404904776	4789.638740277473	0.34258699192609315	0.24220038574948888	0.44297359810269743
LivMet_75	5	3484.1050881016313	540.0611067206202	2425.604769478374	4542.605406724889	0.32223026635927143	0.22433401151433244	0.4201265212042104
LivMet_75	5.2	3290.0440746741638	525.790519628445	2259.5135927898114	4320.574556558517	0.30428237716952405	0.20897293521182592	0.39959181912722225
LivMet_75	5.4	3118.463251477234	511.54038090458107	2115.8625282663543	4121.063974688113	0.28841358648645815	0.19568725076382681	0.3811399222090895
