sample_id	q	d	d_sd	d_lower	d_upper	e	e_lower	e_upper
LivMet_2	0	9782.655	23.400081067591394	9736.791683872203	9828.518316127798	1	0.9953117720978817	1.0046882279021183
LivMet_2	0.2	9738.398758330739	25.383465849466397	9688.648079462982	9788.149437198495	0.9954760500427274	0.9903904491636454	1.0005616509218096
LivMet_2	0.4	9689.038363159667	27.694399800910475	9634.758336976429	9743.318389342905	0.990430344641579	0.9848817460062149	0.9959789432769431
LivMet_2	0.6000000000000001	9633.8197566049	30.41844818637919	9574.200693694	9693.4388195158	0.9847858026890348	0.9786914384381336	0.9908801669399361
LivMet_2	0.8	9571.86128591359	33.670033059292216	9505.869233759104	9637.853338068076	0.9784523001080575	0.9717064778180466	0.9851981223980684
LivMet_2	1	9502.170840964465	37.60059974472717	9428.475019667694	9575.866662261236	0.9713284216773937	0.9637951067136369	0.9788617366411506
LivMet_2	1.2000000000000002	9423.44090551488	42.422895130230664	9340.29355893971	9506.588252090052	0.9632805108137699	0.9547810445057818	0.971779977121758
LivMet_2	1.4000000000000001	9334.401056289747	48.40600531495075	9239.52702923699	9429.275083342505	0.9541787026415371	0.9444805146697894	0.9638768906132849
LivMet_2	1.6	9233.43758756104	55.91646627077848	9123.843327527566	9343.031847594515	0.943858041355955	0.9326551255796678	0.9550609571322421
LivMet_2	1.8	9118.782592010473	65.4274631711485	8990.547120595202	9247.018063425745	0.9321378083976664	0.9190293555885597	0.945246261206773
LivMet_2	2	8988.506850775188	77.53686555295141	8836.53738681728	9140.476314733096	0.9188207956608085	0.9032862128754697	0.9343553784461474
LivMet_2	2.2	8840.591219915867	92.96970880726886	8658.373939000443	9022.80850083129	0.90370060274188	0.885074035525166	0.922327169958594
LivMet_2	2.4000000000000004	8673.058821388711	112.55150427909443	8452.46192659588	8893.655716181542	0.8865751497306928	0.8640253516653588	0.9091249477960268
LivMet_2	2.6	8484.186870095758	137.12869836087842	8215.41956006158	8752.954180129937	0.8672683305396907	0.8397944688902532	0.8947421921891282
LivMet_2	2.8000000000000003	8272.80671720842	167.40857371954505	7944.691942014892	8600.921492401947	0.8456606838540681	0.8121202211480311	0.8792011465601053
LivMet_2	3	8038.6735560290435	203.70496347402445	7639.419164147908	8437.927947910179	0.821727185107626	0.7809147071166169	0.8625396630986351
LivMet_2	3.2	7782.840518519748	245.62954283940522	7301.415461015476	8264.26557602402	0.7955754872802677	0.746363381006023	0.8447875935545125
LivMet_2	3.4000000000000004	7507.919462736843	291.8601112138096	6935.884156233922	8079.954769239765	0.767472579042892	0.7089981356016257	0.8259470224841583
LivMet_2	3.6	7218.09169327477	340.17298630605836	6551.364891601458	7884.818494948081	0.7378458806198082	0.6696919079331182	0.8059998533064981
LivMet_2	3.8000000000000003	6918.789314728792	387.8293489066041	6158.65775872423	7678.920870733355	0.7072506711857662	0.6295487021390644	0.784952640232468
LivMet_2	4	6616.094788864898	432.17518643628364	5769.046988437899	7463.142589291897	0.6763087105560707	0.5897220119116844	0.762895409200457
LivMet_2	4.2	6316.0253735373	471.1704324537864	5392.548295347717	7239.502451726883	0.6456350932888157	0.5512356610089711	0.7400345255686603
LivMet_2	4.4	6023.901064697105	503.64612202351015	5036.772804577759	7011.02932481645	0.615773638618259	0.5148676718720796	0.7166796053644383
LivMet_2	4.6000000000000005	5743.932796445604	529.2785992411987	4706.565804145046	6781.299788746162	0.5871547955484072	0.4811133382650258	0.6931962528317888
LivMet_2	4.800000000000001	5479.067286051232	548.3908545640369	4404.240961654577	6553.893610447887	0.5600797826409325	0.4502091673124093	0.6699503979694558
LivMet_2	5	5231.043925187628	561.7037820083704	4130.124742471285	6331.963107903971	0.5347264035364252	0.42218853087135183	0.6472642762014985
LivMet_2	5.2	5000.582672198803	570.1173574646133	3883.173184607014	6117.992159790592	0.511168253628366	0.3969447133326294	0.6253917939241026
LivMet_2	5.4	4787.624253664765	574.554047141101	3661.5190140964787	5913.7294932330515	0.489399273884724	0.3742868387054924	0.6045117090639557
LivMet_2	5.6000000000000005	4591.566349061615	575.8650946305872	3462.8915036319145	5720.2411944913165	0.4693578940544888	0.3539827892971708	0.5847329988118068
